#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
VIET_herbal_mouth_cleaning_other;Using Mouth-cleaning Herbs;;;;;;;;;;;;x
VIET_province_friendly_beach_ghost;Friendly Ghost of the Cliffs;;;;;;;;;;;;x
VIET_province_friendly_beach_ghost_desc;Sightings of a certain ghost are common in the coastal villages in this province. The ghost is, according to witnesses who claimed to have seen or even interacted with him, not malevolent whatsoever, and sometimes he even leads lost travelers find civilization again.;;;;;;;;;;;;x
VIET_interesting_idealistic_ideas;Interesting Idealistic Ideas;;;;;;;;;;;;x
VIET_interesting_idealistic_ideas_desc;This character is dreaming of something which seems impossible. But surely, anything is possible if you have the willpower, right?;;;;;;;;;;;;x
VIET_lack_of_good_sleep;Lack of Good Sleep;;;;;;;;;;;;x
VIET_lack_of_good_sleep_desc;"You need to sleep. Stop staying up late all night doing who knows what!";;;;;;;;;;;;x
VIET_quick_nap;Power Naps;;;;;;;;;;;;x
VIET_quick_nap_desc;Taking power naps is recommended to help refresh the spirit. This character is heeding that advice.;;;;;;;;;;;;x
VIET_sore_muscles;Suffering from Sore Muscles;;;;;;;;;;;;x
VIET_sore_muscles_desc;This characters' muscles are currently unusually sore, affecting their ability in all aspects of life.;;;;;;;;;;;;x
VIET_written_in_chinese_records;Mentioned in Chinese Records;;;;;;;;;;;;x
VIET_written_in_chinese_records_desc;This character, despite dwelling in foreign, barbarian lands, has earned themselves a spot in an important history book written by a Chinese historian. The book paints a flattering picture of this character and their realm.;;;;;;;;;;;;x
VIET_horehound_tea;Horehound Tea;;;;;;;;;;;;x
VIET_horehound_tea_desc;This character recently consumed tea made from the leaves of the horehound plant.;;;;;;;;;;;;x
VIET_mountain_tea;Mountain Tea;;;;;;;;;;;;x
VIET_mountain_tea_desc;This character recently consumed the so-called Mountain Tea, which has been popular throughout the Balkans and Asia Minor for centuries. It is made from the leaves, stem, and flowers of the ironwort plant.;;;;;;;;;;;;x
VIET_chinese_black_tea_gift;Has Good Stock of Chinese Black Tea;;;;;;;;;;;;x
VIET_chinese_black_tea_gift_desc;This character currently has a lot of black tea with him. This high quality black tea from China will surely be the highlight of any social gathering!;;;;;;;;;;;;x
VIET_admiring_beauty;Admiring the Ideal of Beauty;;;;;;;;;;;;x
VIET_admiring_beauty_desc;Beauty may fade, and flowers may wilt, but that doesn't mean we can't admire the flowers while they are still in bloom.;;;;;;;;;;;;x
VIET_poetry_contemplation;Contemplating Poetry;;;;;;;;;;;;x
VIET_poetry_contemplation_desc;This character has been trying to learn about the poetry written by other poets.;;;;;;;;;;;;x
VIET_sobering_lesson;Sobering Lesson;;;;;;;;;;;;x
VIET_sobering_lesson_desc;This character recently learned a sobering lesson about the harsh realities of life.;;;;;;;;;;;;x
VIET_interesting_talk_with_stranger;Interesting Talk with Stranger;;;;;;;;;;;;x
VIET_interesting_talk_with_stranger_desc;This character recently had a good chat with someone he never met before. Though he will probably never meet this stranger again, that doesn't mean the conversation didn't impact them in some way.;;;;;;;;;;;;x
VIET_nightgazer;Avid Nightgazer;;;;;;;;;;;;x
VIET_nightgazer_desc;This character gazes into the night often, meditating on the beautiful stars and moon that shine high above in the heavens.;;;;;;;;;;;;x
VIET_duck_wobbler;Duck Wobbler;;;;;;;;;;;;x
VIET_duck_wobbler_desc;This person walks in a manner that is reminiscent of a wobbling duck. Many people find this amusing.;;;;;;;;;;;;x
VIET_fox_spirit_dreams;Daydreaming of Fox Spirits;;;;;;;;;;;;x
VIET_fox_spirit_dreams_desc;Traditionally, in East Asia, fox spirits were said to often take the appearance of an attractive young girl. This character has been daydreaming about encountering one such enchanting lady as of late.;;;;;;;;;;;;x
VIET_buzzing_noises;Buzzing Noises;;;;;;;;;;;;x
VIET_buzzing_noises_desc;This character keeps hearing buzzing noises but doesn't know where they're coming from.;;;;;;;;;;;;x
VIET_province_pistachios;Famous Pistachios;;;;;;;;;;;;x
VIET_province_pistachios_desc;The pistachios from this province have gained a lot of popularity worldwide.;;;;;;;;;;;;x
VIET_lake_rumare_dream_lake;Dreamt of a Great Lake;;;;;;;;;;;;x
VIET_lake_rumare_dream_lake_desc;There, before one's eyes, was the most beautiful lake ever seen. It was large enough to be a sea to its own, and surrounding it was a pastoral landscape, farmland and small villages dotting the shores.;;;;;;;;;;;;x
VIET_lake_rumare_dream_shrine;Dreamt of a Marble Shrine;;;;;;;;;;;;x
VIET_lake_rumare_dream_shrine_desc;It was not particularly large - more like a glorified altar - and its roof was no more, and its marbled columns worn and broken. Yet the aura of an ancient, spiritual power still emanated from it.;;;;;;;;;;;;x
VIET_lake_rumare_dream_forest;Dreamt of a Gentle Forest;;;;;;;;;;;;x
VIET_lake_rumare_dream_forest_desc;Some forests are dark and dangerous, but this one was the opposite, for there was light to be seen, and birds and other friendly creatures to guide the way. But who knows what secrets it holds, yet to be discovered.;;;;;;;;;;;;x
VIET_lake_rumare_dream_cottage;Dreamt of a Cozy Cottage;;;;;;;;;;;;x
VIET_lake_rumare_dream_cottage_desc;Inside - fresh and warm food like chewy bread, crisp vegetables, crumbly cheeses. A small fire burned by a fireplace, and a few rugs and chairs kept were as simple decoration alongside a soft, inviting bed.;;;;;;;;;;;;x
VIET_oblivion_dream_bruma;Dreamt of an Ancient Temple;;;;;;;;;;;;x
VIET_oblivion_dream_bruma_desc;"The sacred stones here are many things. Temple, fortress, safe haven. But it is also a home to those wise and strong enough to defend it.";;;;;;;;;;;;x
VIET_oblivion_dream_anvil;Dreamt of a Cosmopolitan Port;;;;;;;;;;;;x
VIET_oblivion_dream_anvil_desc;"Many of the city's folk are directly or indirectly associated with ships and sailing... sailors, ship-owners, men made rich and poor by the sea trade, and the lonely wives of men who follow the sea.";;;;;;;;;;;;x
VIET_oblivion_dream_leyawiin;Dreamt of a Mysterious Swamp;;;;;;;;;;;;x
VIET_oblivion_dream_leyawiin_desc;"The swamp isn't so bad, once you get used to the flies. And being lost all the time.";;;;;;;;;;;;x
VIET_oblivion_dream_lake_rumare;Dreamt of Flower Meadows;;;;;;;;;;;;x
VIET_oblivion_dream_lake_rumare_desc;"A forest was cleared for agriculture around the lake, but it's mostly wilderness outside of that.";;;;;;;;;;;;x
VIET_moved_to_tears;Moved to Tears by Art;;;;;;;;;;;;x
VIET_moved_to_tears_desc;"When we are born we cry that we are come\nTo this great stage of fools.";;;;;;;;;;;;x
VIET_emotionless_to_art;Didn't Cry to Sad Story;;;;;;;;;;;;x
VIET_emotionless_to_art_desc;"To weep is to make less the depth of grief.";;;;;;;;;;;;x
VIET_auriels_ascension;[Root.Religion.GetHighGodName]'s Ascension;;;;;;;;;;;;x
VIET_auriels_ascension_desc;They say that a physical manifestation of [Root.Religion.GetHighGodName] appeared in a remote village of this province.;;;;;;;;;;;;x
VIET_repressing_cult;Repressing Dangerous Cult;;;;;;;;;;;;x
VIET_repressing_cult_desc;A heretical cult is active here. Though it does not have many followers, the authorities fear the cult could be quite dangerous, and are cracking down on it.;;;;;;;;;;;;x
VIET_Oblivion_dream_complete;Dream of Adventure;;;;;;;;;;;;x
VIET_Oblivion_dream_complete_desc;This character once had a most epic dream. In it, he helped a long-lost Prince and his allies defend their home and Empire from a demonic army invading from the gates of hell itself! So vivid was this dream that to this day this character still recalls it.;;;;;;;;;;;;x
VIET_world_war_1_dream;Dreamt of a War to End All Wars;;;;;;;;;;;;x
VIET_world_war_1_dream_desc;After having such an intense and horrifying dream of the future, where men used cruel and twisted sorcery to tear each other to shreds and die by the thousands, this character has been transformed.;;;;;;;;;;;;x
VIET_one_time_lovemaking;One-time Lovemaking;;;;;;;;;;;;x
VIET_one_time_lovemaking_desc;This character recently had a quick tryst with someone, most likely a stranger. They certainly enjoyed it, but who knows if their partner, willing or not, felt the same.;;;;;;;;;;;;x
VIET_opinion_won_drinking_contest;Won Drinking Contest;;;;;;;;;;;;x
VIET_opinion_lost_drinking_contest;Lost Drinking Contest;;;;;;;;;;;;x
VIET_opinion_fruit_loop_poops_advice;Advice for Colorful Stool;;;;;;;;;;;;x
VIET_fruit_loops_poops;Colorful Stool;;;;;;;;;;;;x
VIET_fruit_loops_poops_desc;For some reason, this character's stool is very colorful as of late. It does not seem natural, but no serious medical issues have been linked to this. Yet.;;;;;;;;;;;;x
VIET_scorpion_sting;Stung by a Scorpion;;;;;;;;;;;;x
VIET_dream_dagoth_ur;Dreamt of a Figure in a Golden Mask;;;;;;;;;;;;x
VIET_dream_dagoth_ur_desc;"Come to me, through fire and war. I welcome you.";;;;;;;;;;;;x
VIET_maitreya_cult;Maitreya Cult;;;;;;;;;;;;x
VIET_maitreya_cult_desc;A Buddhist monk in this province has proclaimed himself to be Maitreya, the Buddha of the next epoch. His small group of fanatical devotees are causing much disturbance and unrest.;;;;;;;;;;;;x
VIET_ominous_dream;Ominous Dream;;;;;;;;;;;;x
VIET_opinion_reasonable_advice;Reasonable Advice;;;;;;;;;;;;x
VIET_tiring_travel;Tiring Travels;;;;;;;;;;;;x
VIET_tiring_travel_desc;Maybe it wasn't such a good idea to travel that far and exhaust oneself. Maybe, sometimes, one needs to just relax and not try too hard.;;;;;;;;;;;;x
VIET_stared_at_sun;Stared at the Sun for Too Long;;;;;;;;;;;;x
VIET_permanent_sun_damage;Permanent Damage to Eyes from the Sun;;;;;;;;;;;;x
VIET_permanent_sun_damage_desc;At some point in their life, this character was moronic enough to stare at the sun for too long, causing permanent damage to their eyes. Though he isn't blind per se, his eyesight is not as good as it used to be.;;;;;;;;;;;;x
VIET_egyptian_sunscreen;Sunscreen Made Using Egyptian Recipe;;;;;;;;;;;;x
VIET_egyptian_sunscreen_desc;This character currently possesses an oil made mostly from rice, jasmine, lupine, and other herbs, that is based on an old Egyptian recipe. It is meant to be applied on the skin to help prevent sunburns and tanning. After all, who would ever think a tan looked good on a person? This character is no ignorant peasant after all!;;;;;;;;;;;;x
VIET_bored_of_duties;Bored of Duties;;;;;;;;;;;;x
VIET_province_giant_shade_tree;Giant Shade Tree;;;;;;;;;;;;x
VIET_province_giant_shade_tree_desc;One of the villages in this province is famous for its giant shade tree. Even those from neighboring villages further away come to enjoy themselves under this mighty tree.;;;;;;;;;;;;x
VIET_learning_local_lore;Learning Local Lore;;;;;;;;;;;;x
VIET_learning_local_lore_desc;This character has been learning a thing or two about the local legends, myths, customs, beliefs, and so on of the people living nearby.;;;;;;;;;;;;x
VIET_secret_relax_spot;Secret Relaxation Spot;;;;;;;;;;;;x
VIET_secret_relax_spot_desc;This character recently found a place just for themselves, a private secluded location where they can peacefuly rest by themselves, without worrying about the rest of the world.;;;;;;;;;;;;x
VIET_opinion_showed_secret_relax_spot;Showed Me a Wonderful Place to Relax;;;;;;;;;;;;x
VIET_opinion_showed_secret_relax_spot_lover;Showed Me a Wonderful Place to Relax;;;;;;;;;;;;x
VIET_secret_relax_spot_sexy;Secret Place to Meet with Lover;;;;;;;;;;;;x
VIET_secret_relax_spot_sexy_desc;No one knows where this person goes when they want some alone time with their lover(s), but rumor has it that it is a very nice, lovely, intimate place.;;;;;;;;;;;;x
VIET_fun_in_the_sun;Fun in the Sun;;;;;;;;;;;;x
VIET_fun_in_the_sun_desc;Visiting the beach and having a good time - it was definitely worth it to this character!;;;;;;;;;;;;x
VIET_opinion_beach_trip;Went on Beach Trip Together;;;;;;;;;;;;x
VIET_province_youth_prank;Hysteria Caused by Recent Prank;;;;;;;;;;;;x
VIET_province_youth_prank_desc;For a number months, a band of reckless, boorish youths played a prank in one of the towns of this region, pretending to be the voices and sounds of demonic forces. They have thankfully been caught, but rumors of this incident does not reflect well on the inhabitants of this area.;;;;;;;;;;;;x
VIET_province_shadow_hysteria;Reports of Shadow People;;;;;;;;;;;;x
VIET_province_shadow_hysteria_desc;Villagers reported seeing humanoid shadows appearing at night, trying to kill those who are unsuspecting and sleeping. Many wiser and more level-headed persons believe this is just a case of mass hysteria.;;;;;;;;;;;;x
VIET_province_night_ghosts_disappear;No More Ghosts;;;;;;;;;;;;x
VIET_province_night_ghosts_disappear_desc;Ghosts supposedly used to haunt an area of this region, though some doubted the truth of this. Either way, it seems the reports of ghostly beings have suddenly stopped, and some fear the ghosts have disappeared due to some nefarious reason.;;;;;;;;;;;;x
VIET_province_succubus_night_paralysis;Succubus Attack;;;;;;;;;;;;x
VIET_province_succubus_night_paralysis_desc;They say a bewitchingly beautiful creature - a demon, most likely - attacks the people in this region in their sleep, forcing them to copulate with her in the most sinful ways possible. There are scholars who believe this can be explained through natural philosophy as bizarre dreams, but many disagree.;;;;;;;;;;;;x
VIET_valerian_herb;Valerian Herbal Tea;;;;;;;;;;;;x
VIET_valerian_herb_desc;Ever since the days of the ancient Greeks and Romans, the herb valerian has been given to those who are suffering from insomnia or difficulty falling asleep.;;;;;;;;;;;;x
VIET_no_empathy;Lack of Empathy;;;;;;;;;;;;x
VIET_mummys_curse;Mummy's Curse;;;;;;;;;;;;x
VIET_mummys_curse_desc;This character claims they were cursed when they encountered a mummy and insulted it. Most people believe this is just merely an excuse for some of this character's bad luck.;;;;;;;;;;;;x
VIET_mummys_blessing;Mummy's Blessing;;;;;;;;;;;;x
VIET_mummys_blessing_desc;This character claims they were blessed when they encountered a mummy and treated it respectfully. Most people believe this is just merely an explanation for some of this character's good luck.;;;;;;;;;;;;x
VIET_clumsy_maid_special;Clumsy Maid;;;;;;;;;;;;x
VIET_clumsy_maid_special_desc;This lady was originally a good, clever, and talented maid, albeit one cursed with some clumsiness. However, at least when she was a maid, most felt that she had a most agreeable and likeable personality.;;;;;;;;;;;;x
VIET_opinion_spared_me_punishment;Spared Me Punishment;;;;;;;;;;;;x
VIET_opinion_lustful_punishment;Blackmailed to be Lover;;;;;;;;;;;;x
VIET_opinion_very_disappointed;Very Disappointed;;;;;;;;;;;;x
VIET_opinion_failed_liege;Failed liege;;;;;;;;;;;;x
VIET_recent_important_business_deal;Recent Business Deal;;;;;;;;;;;;x
VIET_recent_important_business_deal_desc;This character recently managed to conclude negotiations with some local merchants that resulted in a beneficial outcome for both parties.;;;;;;;;;;;;x
VIET_learning_about_history;Learning About History;;;;;;;;;;;;x
VIET_learning_about_history_desc;"History doesn't repeat itself, but it does rhyme.";;;;;;;;;;;;x
VIET_unfinished_work;Unfinished Work;;;;;;;;;;;;x
VIET_unfinished_work_desc;This character's paperwork isn't going to finish itself.;;;;;;;;;;;;x
VIET_province_converted_mountain_ruins_temple;Mountain Ruins Converted to Inn with Shrine;;;;;;;;;;;;x
VIET_province_converted_mountain_ruins_temple_desc;Well-known ruins in the mountainous region of this province have recently been converted into an inn that also features a sizeable house of worship.;;;;;;;;;;;;x
VIET_province_converted_mountain_ruins_inn;Mountain Ruins Converted to Large Inn;;;;;;;;;;;;x
VIET_province_converted_mountain_ruins_inn_desc;Well-known ruins in the mountainous region of this province have recently been converted into a spacious inn with good facilities.;;;;;;;;;;;;x
VIET_province_converted_mountain_ruins_outpost;Mountain Ruins Converted to Inn with Military Outpost;;;;;;;;;;;;x
VIET_province_converted_mountain_ruins_outpost_desc;Well-known ruins in the mountainous region of this province have recently been converted into an inn that is protected by a military outpost.;;;;;;;;;;;;x
VIET_jenassa_mercenary;Mysterious Woman Warrior;;;;;;;;;;;;x
VIET_jenassa_mercenary_desc;This woman began her career as a mercenary, traveling across the world to fight for the right price. An ominous, dangerous character, she is not to be trifled with.;;;;;;;;;;;;x
VIET_mining_deal;Deal with Mine;;;;;;;;;;;;x
VIET_mining_deal_desc;This character has negotiated a lucrative deal with a local mine owner.;;;;;;;;;;;;x
VIET_mining_deal_big;Deal with Two Mines;;;;;;;;;;;;x
VIET_mining_deal_big_desc;This character has negotiated a lucrative deal with two local mine owners.;;;;;;;;;;;;x
VIET_lydia_modifier;Sarcastic Maid;;;;;;;;;;;;x
VIET_lydia_modifier_desc;This lady was earlier in her life a mere maidservant, but her diligence, loyalty, and most of all, her infamous sarcasm, allowed her to be noticed by her superiors.;;;;;;;;;;;;x
VIET_opinion_sarcastic_lydia;Sarcastic Yet Loyal;;;;;;;;;;;;x
VIET_jon_battle_born_soldier;Was a Poetic Guardsman;;;;;;;;;;;;x
VIET_jon_battle_born_soldier_desc;This character was originally a guardsman renowned for his friendly, righteous outlook on life and his skill as a poet before he was promoted.;;;;;;;;;;;;x
VIET_trader_joes_21_seasoning_salute;Twenty One Seasoning Mix;;;;;;;;;;;;x
VIET_trader_joes_21_seasoning_salute_desc;This character possesses a stock of a particular blend of twenty-one different spices and herbs, ground and mixed to perfection. It is quite delicious and versatile, and can be used in a lot of different dishes.;;;;;;;;;;;;x
VIET_opinion_calmly_corrected_error;Calmly Corrected Me;;;;;;;;;;;;x
VIET_opinion_garlic_breath;Garlic Breath;;;;;;;;;;;;x
VIET_dhana_jiru;Cooks Using Dhana Jiru;;;;;;;;;;;;x
VIET_dhana_jiru_desc;Dhana Jiru is a traditional spice mix from Western India. Its two main ingredients are cumin and coriander.;;;;;;;;;;;;x
VIET_refreshing_drink;Refreshing Drink;;;;;;;;;;;;x
VIET_romantic_saffron_bath;Romantic Saffron Bath;;;;;;;;;;;;x
VIET_saffron_bath;Saffron Bath;;;;;;;;;;;;x
VIET_saffron_bath_desc;They say that saffron baths are one of the best aphrodisiacs out there - if, that is, you or your lover can afford it. It is said that Pharaoh Cleopatra herself used them frequently.;;;;;;;;;;;;x
VIET_helped_acquaintance;Helped Acquaintance with a Problem;;;;;;;;;;;;x
VIET_caraway_breath_freshener;Caraway Breath Freshener;;;;;;;;;;;;x
VIET_opinion_lack_of_trust;Lack of Trust;;;;;;;;;;;;x
VIET_opinion_suspicious;Suspicious;;;;;;;;;;;;x
VIET_mild_headaches;Mild Headaches;;;;;;;;;;;;x
VIET_mild_stomachaches;Mild Stomachaches;;;;;;;;;;;;x
VIET_ginger_tea;Ginger Tea;;;;;;;;;;;;x
VIET_ginger_tea_desc;This character is drinking ginger tea daily to help with their frequent stomachaches.;;;;;;;;;;;;x
VIET_effective_pest_control;Effective Pest Control;;;;;;;;;;;;x
VIET_province_famous_herbalists;Famous Herbs and Herbalists;;;;;;;;;;;;x
VIET_province_famous_herbalists_desc;The herbalists from this province are renowned for the traditional remedies and treatments they have developed, made using the province's unique plants, minerals, and so on.;;;;;;;;;;;;x
VIET_boulder_blessing;Boulder's Blessing;;;;;;;;;;;;x
VIET_urine_strange_color;Urine is Strange Color;;;;;;;;;;;;x
VIET_province_araragi_vampire;Legends of the Demon-Slayer and Immortal Servant Girl;;;;;;;;;;;;x
VIET_province_araragi_vampire_desc;Recently, there are stories that a demon-slayer who is impervious to any harm or injury is living in this region. According to the fanciful stories told about him, he gained these abilities after encountering otherworldly spirits, particularly an immortal girl who is his servant.;;;;;;;;;;;;x
VIET_washed_hands;Washed Hands;;;;;;;;;;;;x
VIET_washed_hands_desc;This character knows the importance of washing their hands.;;;;;;;;;;;;x
VIET_didnt_wash_hands;Doesn't Wash Hands;;;;;;;;;;;;x
VIET_didnt_wash_hands_desc;This character doesn't like washing their hands.;;;;;;;;;;;;x
VIET_rosewater_ointment;Rosewater Ointment;;;;;;;;;;;;x
VIET_opinion_rosewater_ointment_gift;Bought Me Rosewater Ointment;;;;;;;;;;;;x
VIET_opinion_garden_advice;Gardening Advice;;;;;;;;;;;;x
VIET_garden_improvements;Garden Improvements;;;;;;;;;;;;x
VIET_garden_improvements_desc;This character recently made some improvements to their residence's garden.;;;;;;;;;;;;x
VIET_rose_garden;Rose Garden;;;;;;;;;;;;x
VIET_rose_garden_desc;There is a beautiful and well-known rose garden on this character's residence.;;;;;;;;;;;;x
VIET_opinion_asked_me_for_garden_advice;Asked for Gardening Advice;;;;;;;;;;;;x
VIET_opinion_praised_me;Praised Me;;;;;;;;;;;;x
VIET_opinion_insulted_me;Insulted Me;;;;;;;;;;;;x
VIET_opinion_gardening_discussions;Gardening Discussions;;;;;;;;;;;;x
VIET_rosehip_oil;Rosehip Oil;;;;;;;;;;;;x
VIET_rosehip_oil_desc;They say that fragrant oils made from rosehip, the fruit of the rose plant, is good for the skin and makes one look younger.;;;;;;;;;;;;x
VIET_feeling_jaded_about_life;Feeling Jaded About Life;;;;;;;;;;;;x
VIET_feeling_jaded_about_life_desc;For some, life is a bother.;;;;;;;;;;;;x
VIET_heartless_villain;Heartless Villain;;;;;;;;;;;;x
VIET_heartless_villain_desc;Seeing others suffer is a source of great pleasure and joy for this vile wretch.;;;;;;;;;;;;x
VIET_maidservant_forced_marriage;Forced Marriage When Young;;;;;;;;;;;;x
VIET_maidservant_forced_marriage_desc;When she was but a young maiden, this lady was forced into a marriage she didn't want. The loss of her innocence in such a manner has made her bitter and melancholy in some ways.;;;;;;;;;;;;x
VIET_rose_tea;Rose Tea;;;;;;;;;;;;x
VIET_rose_tea_desc;This character recently drank some tea made from the petals and fruit of the rose, mixed together with other herbs.;;;;;;;;;;;;x
VIET_uplifting_lesson;Uplifting Lesson;;;;;;;;;;;;x
VIET_uplifting_lesson_desc;This character has recently learned an important, uplifting lesson about the positive side of life.;;;;;;;;;;;;x
VIET_uplifting_lesson_desc;This character has recently learned an important, uplifting lesson about the positive side of life.;;;;;;;;;;;;x
VIET_musk_deer_perfume;Musk Deer Perfume;;;;;;;;;;;;x
VIET_musk_deer_perfume_desc;Musk Deer Perfume;;;;;;;;;;;;x
VIET_musk_deer_soap;Musk Deer Soap;;;;;;;;;;;;x
VIET_musk_deer_medicine;Musk Deer Medicines;;;;;;;;;;;;x
